,GSM30361,GSM30362,GSM30363,GSM30364,GSM30365,GSM30366,GSM30367,GSM30368,GSM30369,GSM30370,GSM30371,GSM30372,GSM30373,GSM30374,ID,Gene Symbol
1637,203365_s_at,0.003010309644534823,0.0008852970089996144,0.0006334332079872912,0.0011020932969597194,0.0003727799621894609,0.0001618299733385119,7.684915734558931e-05,0.00019439640693233134,0.0006749697983259029,0.00038339548987487366,0.0016524032509822918,0.0012813571557480597,0.0007691758050076288,0.0007283064525602322,SOCS2
1638,203366_at,0.0511930238959978,0.04757792514623694,0.029142954815097835,0.04526746171586402,0.014800252070260147,0.006734149765548827,0.005973151760763813,0.00964828246886547,0.023176829189649317,0.014368617336446968,0.026858280854728456,0.00895822053780906,0.02629488435042473,0.02898542212407053,TPP2
1639,203367_at,0.009847886123271735,0.00603414096318142,0.006042751714291461,0.010129734068969271,0.0016841666148916716,0.0010013229600320422,0.0025299014630583384,0.00231720517063339,0.004251879812384191,0.0021130319612422013,0.006577318477851338,0.001382873127594297,0.006771268971952404,0.004234749615289737,CDC40
1640,203370_s_at,0.008533650644241783,0.002655891026998843,0.009084236562166944,0.009340580843985768,0.0036501371297718048,0.0005421304106840148,0.00011629385757606878,0.0038350523159610336,0.016332549451210866,0.007421752465930082,0.0287098336831907,0.012315015340191303,0.008956905139187196,0.04846174629092319,PCF11
1641,203371_s_at,0.06604921279070801,0.0705250408703067,0.05904502403024393,0.07226874749137714,0.034968091810379257,0.020325844651317093,0.01850160465121024,0.02463391268646503,0.06329239089779583,0.0321856156983026,0.10656117121481243,0.055057751308428084,0.057562090981308614,0.07937952988993177,RPS6KA1
1642,203373_at,0.01995773134540417,0.024717709742068984,0.022929276679603455,0.02740266543304783,0.007278084976079952,0.003528904856112925,0.004406925129198396,0.0029734874404369407,0.005408356727987171,0.00828221393468335,0.015167662414554067,0.002000992600613608,0.023054258417851605,0.007453394260475279,APOE
1643,203375_s_at,0.020801328443430155,0.055811730456932745,0.061181604295280426,0.06795561693413972,0.009712249372043276,0.00546580734950824,0.008448646740745627,0.00910708287196586,0.011100458721512621,0.006167003589975951,0.022202486678507993,0.003609456776755098,0.04001395444629851,0.021197241832982886,GOLGA1
1644,203376_at,0.04385372914317175,0.06869470288237498,0.06548492831144806,0.08514691175770274,0.015698918050538312,0.005436475666840634,0.0022918730995985484,0.007617228809236472,0.03036504258328569,0.018374664528946358,0.042031325690295496,0.013100072189135534,0.042199590613533296,0.04141361933066288,DGKA
1645,203378_at,0.024823954605596155,0.03903453744589097,0.0441995616240021,0.04664167681454219,0.006614625400516566,0.0016739287867202325,0.003113410994054052,0.00539488908518606,0.00896377088859559,0.005093060541633265,0.018176435760805208,0.003979426096372495,0.03231799324974677,0.01561160121697659,ARRB2
1646,203379_at,0.033699484073774794,0.038458822826541526,0.035220897263166365,0.04326056342819046,0.01792894103863598,0.007008249282890931,0.002292553180637005,0.025792515271781728,0.04679217378967597,0.023221567739012232,0.06925022875289305,0.04216747879444144,0.06020166696789217,0.08594016140210739,KIF3C
1647,203382_s_at,0.0022199923632262707,0.0007169276391898716,0.0010004222888053249,0.000653092324124278,0.00032840139526214417,0.00010923523200349552,0.001813776129563599,0.0002348308595742563,0.0005030029707269467,0.0002853682339409571,0.0012325744119705045,0.00034515430427720626,0.0008784576133693684,0.000587343913355026,FKBP2
1648,203383_s_at,0.030538214948540577,0.01594077743198692,0.01847513523296266,0.0211438639935235,0.004839482723423895,0.003526881981446194,0.0019096675559859718,0.0042020727322492745,0.014771950490750337,0.005901240807221778,0.022337047203832283,0.014347590687601518,0.017817137909439007,0.035164280092565406,CTBP1
1649,203385_at,0.0800351646790335,0.058961867053373085,0.09912726980232864,0.1416938221547965,0.017378646808737252,0.007797170402916177,0.0020286817377158668,0.015130261144357216,0.021362579158480333,0.02162481265902199,0.03674578825555735,0.015653762858689767,0.042346700740174104,0.061583009315274474,HES1
1650,203388_at,0.08125172049408151,0.06461038784699026,0.08752940939894228,0.1424693692896941,0.02894592027834237,0.018675178923264275,0.001076568283876707,0.04092744192990532,0.1383559111447402,0.0431123871597365,0.1524463103503956,0.09946534921494316,0.07870391775282978,0.22134055374784153,PSMA4
1651,203389_at,0.017915338371236003,0.010612701568007645,0.009245108488004987,0.009279353438599118,0.004251466711636948,0.001975337112063211,0.003284111334706644,0.001772895231222862,0.014019595620004903,0.004149820501202468,0.016093438828785188,0.00847996751488901,0.005527137615218752,0.016880264069823445,GALNT3
1652,203391_at,0.00868461012494117,0.013197986085086273,0.017610448631583182,0.014374834175777078,0.002824695784923713,0.0024173352267440216,0.0006950428213025865,0.0004307824377620463,0.011431494864640613,0.003714143808162838,0.0017546692502287528,0.00033161884136437465,0.009263734831895156,0.0010865862397067979,PSG11  PSG3
1653,203392_s_at,0.055855007858772975,0.10935319005643088,0.09024915039514168,0.13682284190403626,0.023229960858103967,0.008051041173590966,0.0014240896945280003,0.011674670614728093,0.06260022441671002,0.01954663483322296,0.07583292965175736,0.015272513986645012,0.10772244101934708,0.09892633532638703,TF
1654,203395_s_at,0.004382264925008658,0.0036389508958879846,0.0037603812664642367,0.005796194376602968,0.0016464448330034526,0.0006968803226889669,0.001338399483682476,0.00167180909961805,0.00208079861394737,0.0024158272629047433,0.003111039345497605,0.0007782891174878181,0.00298003085109513,0.002813377344970574,PRPS2
1655,203396_at,0.06579169367657375,0.12433806396949797,0.09862454503408476,0.11550209873939575,0.044334188360389465,0.01754641485922815,0.012866453166559329,0.023016534580788034,0.044320150642940974,0.019450785960754242,0.06513267667796975,0.02610539613788125,0.0757533089270628,0.06404985375136558,KCNAB2
1656,203397_s_at,0.018914334934687825,0.02290909683411272,0.01899294174425386,0.01908934439054921,0.0032019136038059057,0.0008314014880266049,0.0029311492757476986,0.0029299426452840983,0.007437565293654854,0.005132271444006831,0.0186716184939986,0.009334957588882874,0.012849018775455306,0.0317753057125069,RNF6
1657,203399_x_at,0.0009146368536492235,0.0024386402272443364,0.001281948159021899,0.0029457185036022124,0.0024075372558069355,0.0011449470613699715,0.00021966617542146322,0.0009750923771725743,0.000988809258693998,0.0005184552647171586,0.0040206684966898115,0.0002616856163147446,0.0017863372520668976,0.003776621362872817,PSMG1
1658,203400_s_at,0.0006127178922504506,0.0006680462092451076,0.0004273160530072996,0.0014082303238929746,0.0002662714015639007,9.709798400310714e-05,7.956948149941548e-05,0.00017884469437774483,0.002441928951905178,0.000524990415112753,0.0005705366273749933,0.0004940443963183541,0.000449736672873313,0.0009397502613680414,MFAP1
1659,203401_at,0.011885839112713452,0.02226277570484306,0.022461742645136642,0.03015109563040417,0.009676746518501422,0.0034338297467765497,0.004159375631200214,0.0029657115841596475,0.008297399431649635,0.005642013174863197,0.017148393347327626,0.004565962822595199,0.01636284922893278,0.022477651564096843,PPL
1660,203402_at,0.010056565405415005,0.0328917710828323,0.038076373946791614,0.05292769043423837,0.013033985106552938,0.006540965234875977,0.0038825826485484015,0.009788247881856749,0.038692536209765135,0.01881905475584678,0.04465794714462565,0.011105847319978344,0.04794108869900007,0.05822340213088372,SATB1
1661,203403_s_at,0.08828909628550878,0.08870893280975889,0.06856160389310062,0.10412740742756457,0.018667844177975804,0.005391972424172543,0.007234022006062243,0.0059189817982756255,0.031805264764426945,0.011750200411278798,0.028429947790516174,0.014464898032846056,0.04586473434012703,0.033038095126220204,DDB2
1662,203405_at,0.01740474012769396,0.01950912181795469,0.018505298719057293,0.02883810793711265,0.009013286942938037,0.004349180533472508,0.005044161062232176,0.004001455640295109,0.013894919669995658,0.007689693632149454,0.011550675493837127,0.004387745894242916,0.016144285612209302,0.023423275264598434,AP3M2
1663,203406_at,0.0505758660190209,0.051005056512364276,0.040549779806551514,0.056431258631363404,0.01022704074840015,0.005754066989517464,0.007332633756638442,0.009523868768428779,0.0188303676220857,0.010534662437698232,0.03266053070671188,0.01635535101967154,0.0365631711899528,0.03452407522700843,LMNA
1664,203407_at,0.0005194782129949473,0.0006300273192880691,0.0005932152265277807,0.0009592293510575332,0.0007011813574516051,0.0004733526720151473,0.00040940878515083865,0.001808664170098411,0.000765252382815355,0.0006644069568854344,0.0008827170461273481,0.0017393069842988628,0.0003656737433642825,0.00042876105674916895,LZTR1
1665,203408_s_at,0.0848170282294229,0.08866548264980799,0.10606487160409422,0.13538059635492847,0.038755802497625745,0.015425430771160282,0.009722438525774731,0.029543588339947992,0.036637532619957607,0.022184657209577914,0.06092900586683891,0.011083288215123624,0.04581009343594615,0.059603660327268035,NELL2
1666,203409_at,0.011202081464839761,0.028003628088355895,0.016142492308311048,0.014245576319960814,0.006215218298170715,0.0024911701520797173,0.0008507813791091347,0.0059765231347275955,0.0086327347454676,0.005391499076365411,0.009548414877011678,0.002984569572279372,0.021772298742838894,0.0158112981475173,MMD
1667,203410_at,0.020752488611439177,0.014175614683981553,0.01749984918256953,0.02191941112842108,0.006248502223366203,0.0030029574427627615,0.0027618090971720196,0.00485368948828645,0.01081241428528437,0.0052237635495451535,0.01073792992087841,0.006005233712326294,0.015274234291790836,0.016833276556755043,PDCD6
1668,203411_s_at,0.013168994698658237,0.012388726856000737,0.011904522512015124,0.016238868517548452,0.007653083866615779,0.003855599114790046,0.0032745902001682526,0.004464896674421787,0.011736735983628758,0.01427059008051305,0.023106733408687227,0.008540877097996752,0.01170155978765704,0.016345781108670368,CD53
1669,203412_at,0.02255956239510536,0.018727018938838467,0.020481007058255746,0.03128040110753573,0.00800367454534158,0.0039547199734598845,0.0032052219342456854,0.006122709232740708,0.01665928642364888,0.010081558676937018,0.02088379353032994,0.006618841364374662,0.019347083226503362,0.01790811591819474,MFAP2
1670,203413_at,0.05247173949721613,0.06745094205378042,0.08270827887148346,0.1073316416427993,0.014953358126159388,0.003902125232124868,0.006784488439642469,0.008466352314716897,0.019625714199730873,0.010406137813251542,0.012589482749340653,0.005461559285327558,0.020591214583237014,0.015071244816689967,CCNA2
1671,203414_at,0.03647447452780763,0.048311146595408395,0.04678859418045809,0.10888273591259447,0.06711814462087388,0.027103486222200646,0.023761351402633142,0.014068079176878957,0.11119375072548507,0.036825572479174645,0.20376769470908013,0.009093575166937377,0.04362445726871136,0.02036321347601875,FAM8A1
1672,203415_at,0.03600827613153011,0.052482361950694924,0.04666291298839712,0.06768349513242126,0.015268445951343336,0.007076015584226433,0.0033466787902446463,0.014914092339848464,0.032346960271363655,0.01130145341744798,0.0243070132945799,0.01739081393250316,0.037559316904634814,0.023840289443080503,TP53I11
1673,203416_at,0.3948389617539716,0.4643735844752578,0.37299664179854813,0.44707571108828315,0.14728802577507166,0.08770375405080652,0.02916935582043957,0.23895361857247716,0.28896015958521604,0.1546826530967899,0.4393078206577319,0.323675780545028,0.3813682923036185,0.3380634096488858,POLD1
1674,203417_at,0.0009146368536492235,0.0036769697858450236,0.0027247682438818403,0.002068125693060214,0.0006634595755633859,0.0004187350560133996,0.00023258771515213757,0.00010886198788210556,0.0019819176880779697,0.0005053849639259697,0.0017869637763065827,0.00025266197437285687,0.001244131356733651,0.0018501333270683317,RBP1
1675,203418_at,0.0059717794570786666,0.0070117695620767,0.003031430352510608,0.0056329212955718985,0.004124987795894095,0.002144247146735283,0.0015961501972575054,0.003217649327543949,0.002024909394977709,0.0016250740650378165,0.006932558264707465,0.0029146363472297423,0.005043775770541828,0.012152145567315488,IGFBP5
1676,203420_at,0.058252599611057346,0.07282789934770446,0.052042068008606654,0.0849088051811991,0.019675237647225896,0.007985297746922197,0.015975103593344187,0.018977754830361918,0.03587657940783223,0.022016921682757658,0.09909575326982077,0.034607922757624976,0.07316417069818468,0.12793525120699173,SUCO
1677,203421_at,0.0009634766856402014,0.0006245960492942064,0.000804359629190211,0.0011769267924322928,0.00031730675353031497,0.0013846577093776422,0.0005597066946497345,0.0006111823033952498,0.0011865711104327977,0.0003572548882924959,0.003111039345497605,0.007744540696625157,0.0035642682111828913,0.009843883987830235,HEBP2
1678,203422_at,0.007064015699785993,0.013523862284718033,0.015906211667236422,0.025395767145374264,0.010424525371226711,0.0013634175253769627,0.00042233032488151286,0.0018537641365067121,0.017841558363391703,0.009624098149245407,0.01475321599655525,0.008937917343439813,0.010440615845021583,0.024768292826181443,MTHFS  ST20-MTHFS
1679,203423_at,0.007547974034969319,0.0035357567660045945,0.005519917955317823,0.009299762573728002,0.0034970310738725624,0.001667860162720038,0.0015560254159885695,0.0027339910670963084,0.009746219954170842,0.004082290613781325,0.007648420259432694,0.003916260602779282,0.002706826330190781,0.008299169495706516,MME
1680,203426_s_at,0.0054967010913482455,0.005290056974022236,0.00799835106276016,0.005102283782220922,0.004218182786441461,0.0016213340453852159,0.0017369269722180096,0.0029719322691814823,0.0057995812607747966,0.004212993621693213,0.0035416330265353353,0.002404800577513084,0.0037365972166764037,0.004833840406911863,RPP30
1681,203429_s_at,0.047507836573042195,0.03576491290958564,0.03175712360996602,0.051709945371548306,0.008061366682347092,0.0021857160774032764,0.006038439540455642,0.0009175510407206041,0.017798566656491963,0.006977362239029661,0.03262823618063405,0.007309149972929073,0.02963218265193324,0.14364082745010515,TMEM11
1682,203430_at,0.037517870938523976,0.048088464525660034,0.05616441110820649,0.08354819617260685,0.030459229410563875,0.013462230907097458,0.011343071640416673,0.02563855331749132,0.0812027359922271,0.03625265762782754,0.057312018946121965,0.05035192203573362,0.047041615353253456,0.1418729222709065,STC2
1683,203433_at,0.01275607611909815,0.017043325240741043,0.01911862293631483,0.029756519017912417,0.007362404253241854,0.0029736257600951562,0.005210100835615573,0.006374646976125011,0.022003155591286443,0.009678557735875361,0.03382313364551375,0.023443421765024366,0.015581063984498796,0.03513491289689765,CDH2
1684,203434_s_at,0.00019091934323745927,0.0003204449296378972,0.003473828148565224,0.0006598953691672393,0.0002596146165248032,0.00041064355734647396,0.0017879330501022503,0.0036002214563867767,0.0004385154103773383,0.00017209229375065349,0.014263415684374831,0.0022829814112976,0.0002479856420516399,0.01087173583620153,EML3
1685,203436_at,0.026888547503396587,0.019161520538347483,0.02404029841742243,0.022939867884865264,0.007002937861130588,0.005083484037496005,0.0028094147698639774,0.007399504833472261,0.01584244399255384,0.01050198668572026,0.017164540610366544,0.003977170185887024,0.017543933388534657,0.021261849663451935,CTDSP2
1686,203437_at,0.01329331427099891,0.016907543490894475,0.01757525789780611,0.025280115379643926,0.009738876512199667,0.006381158136204198,0.0019525126614087338,0.007264204934247359,0.0198191768807797,0.012532240075284931,0.02568491307390064,0.020097906515069482,0.01716144705926857,0.03374878126137979,OCRL
1687,203439_s_at,0.010087645298500173,0.006180785253015712,0.0069376018017655704,0.012701285095208617,0.006082082597388765,0.0017265235280552486,0.0011636186567991443,0.0007340408325764833,0.005434151752127014,0.004151998884667666,0.004779589859518812,0.002743187150333875,0.005056385209968182,0.009767529279094082,PSMD5
1688,203440_at,0.00023531919050198466,0.0001846631797913306,0.0012065394437853166,0.0008095623601123862,0.0003505906787258026,0.001126741189369389,0.0020348024670619755,0.0006313995297162122,0.00041701955692746874,0.0009606671081523821,0.00016685505140212067,0.00020754376466341817,0.0007607695120567257,0.0013039034876481577,TERF1
1689,203443_at,0.005310221732837238,0.004784948864593008,0.0021969072372257643,0.006136346628751029,0.00021967390629021804,0.0010589748880338872,0.0009833971816081606,0.0026562325043233757,0.0014918122294209448,0.0016577498170157886,0.006259755638086012,0.003817000541418517,0.002916983653963357,0.005902806329218011,SCNN1A
1690,203445_s_at,0.18192837416639285,0.12375691808015467,0.13911902511612945,0.15777622063635685,0.042425909982514845,0.019321487379284952,0.008038557874556332,0.028419199522251387,0.1072686078855389,0.05292382628698894,0.14484633188007967,0.053271070203934304,0.10733575154360556,0.12708947597176048,ATOX1
1691,203446_s_at,0.009648086810581371,0.010346569338308376,0.011421906734500996,0.015068744770159122,0.0052677358942725015,0.0008688246693611358,0.0031698577202459452,0.003156997648581061,0.010709234188724997,0.002274232337666864,0.01063566392163195,0.005955603681645912,0.005186682750707179,0.02949053788955585,SAT1
1692,203447_at,0.023496399172386846,0.03231605646348285,0.03357196002332643,0.03977060132115135,0.009201895852379132,0.0034560813681105947,0.004308313378622197,0.005685706109956828,0.017974832654780896,0.008184186678749433,0.015818935357123635,0.00818895506226313,0.021637798055624442,0.02677700900985563,STX7
1693,203449_s_at,0.015557706481489705,0.017646196210059795,0.01782662028192805,0.025667888947092717,0.0043646320573016055,0.0013785890853774481,0.003954671238624795,0.0017697848887119447,0.006543337790140282,0.002740406399219267,0.010221217503633133,0.0030838296336401375,0.01169735664118159,0.014771699420878902,SPR
1694,203453_at,0.003156829140507757,0.00040191397954583713,0.00028152587021657385,0.0009388202159286496,0.0004926020928932163,0.00037423181334530874,7.004834696102388e-05,0.00040901004018562524,0.0005502938483166597,0.00021130319612422011,0.000500565154206362,0.0006136076520483668,0.0004371272334469584,0.0008340283569641369,VPS16
1695,203454_s_at,0.0090842087503219,0.012834090995497474,0.01838464477467876,0.02970889770261169,0.007595391729610267,0.00028623676534249293,0.00028359379303637827,0.0048101446931336075,0.01999544287906863,0.014061465267854031,0.020894558372355883,0.0057796426637791,0.014345338920716048,0.021156127759048033,PSEN1
1696,203455_s_at,0.19429817161428964,0.3511316051032213,0.2195952060166101,0.2238473940935963,0.16233679782012478,0.10594704923272365,0.2218315534479089,0.13203714993095036,0.21128274355876753,0.13822060925028753,0.2861833252597018,0.27335092943512,0.16129154284897676,0.2700607313606409,CHD2
1697,203457_at,0.01207675845595091,0.016625117451213613,0.010587383619216151,0.00802759315069425,0.003195256818766808,0.0018853191893936634,0.0008684634861090048,0.00240896027470545,0.00983220336797032,0.004282701892579554,0.007928306152107217,0.006612073632918246,0.008128885283523245,0.007054000399393861,MPV17
1698,203458_at,0.0027616704998534806,0.005751714923500561,0.0026041142995033083,0.001809609981427687,0.0012603513007357966,0.001962188426729457,0.00017342066480641836,0.0012799059432424698,0.002450527293285126,0.004668275765919627,0.00974756445449163,0.0014956686518678938,0.00198808828288857,0.007112734790729364,PMM1
1699,203459_s_at,0.038645627059042925,0.03451572081099723,0.030605883890687528,0.05228140115515705,0.015019925976550363,0.006522759362875396,0.0021252532451766955,0.010579830050885202,0.03727810905276372,0.018788557387334006,0.027488024113246134,0.016910304999097635,0.04312428283813263,0.026424602661842617,CDK10
1700,203460_s_at,0.03926722492074628,0.05595294347677317,0.04666291298839712,0.060438252161667566,0.014667116369478195,0.009401310013634175,0.0009439524813776812,0.017481680082610696,0.034242894545642145,0.011719703042766025,0.04873782227245815,0.026224959393611264,0.03562586952592711,0.05913965863571756,PLEK
1701,203461_at,0.008680170140214718,0.0066098555825308625,0.00880271069195037,0.010803235528222432,0.0040340117336930955,0.0018630675680596182,0.0020681264379463463,0.0019097503017032234,0.007248401783296003,0.003576905649855355,0.006200549006943324,0.0032485110990795882,0.0041106772529915896,0.008299169495706516,SLCO2B1
1702,203466_at,0.007947572660350047,0.014686154063404643,0.013332260853827747,0.01799405413863245,0.004670844169100091,0.0003620945653449204,0.0013744437787206725,0.0007138236062555209,0.010627549945615492,0.005395855843295807,0.004881855858765273,0.0005008121277747699,0.010390178087316165,0.008087725686898707,IQGAP2
1703,203467_at,0.011255361281557191,0.010178199968498631,0.012442438014036076,0.017708326246828075,0.008880151242156086,0.0021847046400699107,7.956948149941548e-05,0.00315855281983652,0.013791739573436285,0.004949287232930187,0.0055761881694386135,0.004816368886482584,0.014921169987852907,0.024879888169718898,CYP19A1
1704,203469_s_at,0.014088071537033913,0.004888142994476398,0.008772547205855739,0.011361085221745252,0.0006146431519433373,0.00021543615200689397,9.793166953774211e-05,0.0005116513430458962,0.0012682553535423018,0.0013505977484228502,0.0008288928359976318,0.00034515430427720626,0.004560413925864902,0.0007518002090944331,TPBG
1705,203471_s_at,0.12237485903048495,0.13411434995845076,0.09656337348428484,0.10659010973311654,0.02052508720388401,0.014955112411145232,0.013140525825057314,0.04391181556913047,0.0832147478751349,0.060689763340420325,0.10517788901447872,0.13280093845876195,0.14494130305947034,0.1494085446792515,COL15A1
1706,203473_at,0.0066599770896788105,0.007440839891591851,0.006424822538156812,0.007326879511269244,0.0035591610675708056,0.0014817556933807495,0.0003339197898821624,0.0020434950296726673,0.0032071813347205325,0.0028057579031752116,0.006900263738629636,0.003198881068399206,0.0038710979038908524,0.008158206956501312,NDUFC1
1707,203474_at,0.06128954916395088,0.0631928263785921,0.04918156407729896,0.08239167851530345,0.018463702770110144,0.007000157784224005,0.009627227180390815,0.01430757555021959,0.036203316380270245,0.016581854937088285,0.10114107325475,0.02618435300487277,0.052341783058797824,0.07249585922541087,SEC61G
1708,203475_at,0.0037517870938523976,0.0006408898592757944,0.0026845502624223295,0.0010612750267019518,0.00325294895577232,0.0015313161227156686,0.0021987019973300024,0.0013343369371835226,0.0023043554898260128,0.0021064968108466067,0.0045912051240648045,0.0007557300126330988,0.0004539398193487645,0.0038412291933418697,RTN1
1709,203476_at,0.002846030209656079,0.0035574818459800446,0.0028001769591184224,0.005823406556774813,0.0032906707376605393,0.002008714544064279,0.0030202398917855058,0.0027993082598255716,0.0026138957795041337,0.002529103203095047,0.004596587545077776,0.002564970221981592,0.0028034986991261664,0.003418341575726251,MED1
1710,203477_at,0.001753793966948754,0.002905729446716525,0.0011059944901365402,0.003626023007898335,0.0007455599243789217,6.574342666877045e-05,0.002194621511099263,0.00020061709195416596,0.0009286208690343634,0.001272175943675717,0.0017977286183325262,0.0005730012633098719,0.0022066518996120502,0.0022847678229510507,RCAN2
1711,203478_at,0.05802616039000826,0.054660301218233856,0.07556455991473789,0.07938473260631458,0.01988159798343792,0.0045099990694776534,0.0016240335198342238,0.011865956679149508,0.08891114903935032,0.053344254295772185,0.060950535550890785,0.01984975636166757,0.04693233354489171,0.06717452337041432,EPHA2
1712,203484_at,0.04281921270190831,0.1181790037964577,0.08272336061453077,0.09798425775377059,0.04308715062973186,0.01844962839792372,0.014830527205621821,0.015106933575525335,0.03393335425596403,0.020971297619462547,0.0785402874212821,0.014839379173434399,0.06036558968043478,0.0633979020075415,CPQ
1713,203485_at,0.022635042135455054,0.02735730695908624,0.023602927869050255,0.045056567319532226,0.01651548368200094,0.004900413880156814,0.007399281698407183,0.0038490488572601607,0.022888784753421067,0.004772838172249137,0.010850960762150816,0.003992961559285327,0.011726778666509749,0.0017679051791986281,BPGM
1714,203497_at,0.007539094065516415,0.012861247345466788,0.010190231052303485,0.016851142571414963,0.01002511826888086,0.0056043742641793395,0.001564186388450048,0.006480398621496198,0.00869722230581721,0.0030301314000906205,0.008514990042521126,0.002404800577513084,0.00780944615138893,0.007447520821341729,ABCA1
1715,203498_at,0.011721559677834708,0.004996768394353651,0.0036548090651330216,0.0059458613675481145,0.003494812145526196,0.001402863581378225,0.0015560254159885695,0.0011337198452293564,0.004987038000369729,0.000239622181171796,0.0058183971150223375,0.001416711784876376,0.00474535237078477,0.0007341798916937825,MED12
1716,203499_at,0.004035946116345359,0.0013415236884840782,0.002925858151179393,0.001034062846530107,0.0002973363984130224,0.0016243683573853131,0.00023938852553670301,0.0007076029212336862,0.0021796795398167697,0.0016054686138510335,0.003229452607782981,0.0023303555314925107,0.0005337996023823435,0.004657637232905356,CD68  LOC101928634  SNORA67
1717,203501_at,0.00735705469173186,0.013344630374920565,0.01408634800619357,0.019232208336451395,0.005838000479288522,0.0025225247094140544,0.0021225329210228694,0.00619113676798089,0.013533789332037851,0.004624708096615663,0.02345120835351741,0.01612073632918246,0.009528533059848602,0.019235513162377097,TNFRSF1B
1718,203502_at,0.006371378082459396,0.012269238916135758,0.010863882241750287,0.010571931996761751,0.0027359386510690796,0.00135229171470994,0.0015193010399119162,0.0026811152444107143,0.0080394491902512,0.012094384998780103,0.022041014048118843,0.02052652950730915,0.0057919358431721985,0.03647405701934711,SORL1
1719,203504_s_at,0.008427091010806922,0.013127379575166059,0.014267328922761368,0.01555176096820937,0.004346880630530678,0.003165798853434639,0.00250201814048162,0.006555046841758214,0.009097045179984782,0.003189153393050085,0.015420636202163732,0.009061992420140769,0.004619257976521223,0.00903922282653385,TRAPPC3
1720,203506_s_at,0.02269276193689894,0.021931468235217442,0.015509059100323757,0.021327546209683454,0.004357975272262508,0.002605462570750041,0.001470335205143045,0.007201998084029012,0.019758988491120066,0.00628463629709665,0.021513536788847622,0.01638693376646815,0.015955144020813983,0.025878372822422443,MAP3K3
1721,203507_at,0.012849315798353654,0.023734649873179844,0.017509903677934407,0.021769744137475934,0.0067788260981476375,0.006538942360209246,0.007591744632290384,0.006220685021834604,0.02591970008985267,0.008395489874873653,0.017982668604338232,0.00531266919328641,0.010638163729367805,0.009879124622631536,PMVK
1722,203508_at,0.09783506344738174,0.10215132604456899,0.08515152124514871,0.14110876028110184,0.04376170484702708,0.020194357797979554,0.004816333914349235,0.04414042574368289,0.1378099164671135,0.04455883378062807,0.0870014532536735,0.046070203934307885,0.08033053543882952,0.1041595695943803,SNTA1
1723,203509_at,0.14484118174633479,0.12033521798402119,0.19376520742423942,0.23055519650595607,0.1084612175703622,0.04936319905491295,0.005078165114155004,0.08770388295159062,0.26938173626307493,0.09583144540099682,0.46642984014209593,0.2379511820970944,0.14214200750681963,0.3910242103161085,MTX2
1724,203511_s_at,0.030009856766092725,0.034765559230714914,0.04088157815359248,0.04873021164273129,0.010586507140511417,0.00444020989347542,0.002759088773018193,0.009654503153887306,0.02166782027746848,0.013501620717298107,0.023435061090478496,0.011002075437646634,0.025996460950667672,0.03291475290441565,ZNF318
1725,203514_at,0.02332767975278165,0.026271052960313707,0.03621629230428925,0.04920642479573857,0.011511800260945972,0.007068935522892873,0.0008412602445707431,0.008593876357664504,0.05478863127302743,0.017845317346903207,0.04715000807363152,0.02174020934849305,0.02477754847278673,0.050899223531346544,CCS
1726,203515_s_at,0.015082628115759281,0.02132316599590482,0.020913350358945485,0.031498098548910496,0.008500714494927529,0.004341089034805581,0.0010881296615304682,0.007696542543264864,0.027003091103726094,0.01173495172702241,0.023106733408687227,0.006677495036996931,0.020456713896022563,0.01891247401003183,LSP1
1727,203516_at,0.0100476854359621,0.015967933781956236,0.015483922861911562,0.02070846911077398,0.004375726699033434,0.0032588510881042835,0.003053563862669876,0.0028008634310810305,0.008637033916157574,0.006885870133491338,0.01116852360191614,0.005380346507850568,0.009532736206324055,0.014360558681530385,MPST
1728,203517_at,0.013462033690604103,0.014664428983429192,0.014920871121478415,0.02054519602974291,0.005234451969077014,0.002542753456081368,0.0034276084338209748,0.0023669706508080667,0.006848578909128429,0.005208514865288767,0.008256633833898486,0.00354177946219094,0.010549897653383322,0.011230015623348097,APC
1729,203521_s_at,0.03143065187855754,0.020334674857021815,0.01991292807014016,0.02506922098331213,0.005789184055668474,0.0038707706747905316,0.0026856400208648866,0.0026422359630242477,0.009178729423094285,0.002916855459900317,0.010544162764411431,0.007214401732539253,0.014189822501124343,0.015065371377556414,SEMA4D
1730,203522_at,0.01815509754646444,0.018357692579255805,0.023758772547205858,0.03658677624104549,0.007879414557945094,0.0029402483280940883,0.0014621742326815666,0.004303158863854087,0.023206923384479137,0.012950489700602977,0.02324667635502449,0.008786771340913192,0.01760698058566643,0.02469193811744529,PPP6C
1731,203523_at,0.04562528304902631,0.03382051825178281,0.04164571980132317,0.07816698754362451,0.02008795831964994,0.010338912421664178,0.004153934982892561,0.009558082536048867,0.04649553101206778,0.033876041267296354,0.09069379406857206,0.04986915719184263,0.03193971006695613,0.1380493133949653,STX4
1732,203524_s_at,0.023407599477857796,0.023658612093265766,0.02089826861589817,0.031273598062492775,0.017429682160703668,0.003995177466794513,0.001989917118523844,0.006792988043843387,0.03550685072849447,0.013484193649576523,0.03263900102265999,0.007022649341274138,0.02823253487560788,0.035974814692995336,CUL5
